source_row,url,headline,clean_headline,label,fold,score_nbc,predicted_label,correct,error_direction,margin_from_threshold,confidence_margin,headline_length,word_count,has_quote,has_question,has_digit,topic_politics,topic_crime,topic_world,topic_health,topic_business,topic_culture,topic
1851,https://www.foxnews.com/us/who-georgia-school-shooter-what-we-know,Who is the alleged Georgia school shooter? What we know,who is the alleged georgia school shooter? what we know,FoxNews,1,0.29952654200426054,NBC,False,FoxNews->NBC,0.34290550704386624,0.34290550704386624,55,10,False,True,False,False,False,False,False,False,False,other
1374,https://www.foxnews.com/travel/car-tire-rolex-more-most-bizarre-items-left-hotel-rooms,"From a car tire to a Rolex and more, the most bizarre items left in hotel rooms","from a car tire to a rolex and more, the most bizarre items left in hotel rooms",FoxNews,3,0.2985325509332061,NBC,False,FoxNews->NBC,0.3419115159728118,0.3419115159728118,79,17,False,False,False,False,False,False,False,False,False,other
2040,https://www.nbcnews.com/news/us-news/asheville-north-carolina-helene-damage-rcna173131,Historic North Carolina village underwater after devastating damage from Helene,historic north carolina village underwater after devastating damage from helene,NBC,3,-0.3825751502925938,FoxNews,False,NBC->FoxNews,-0.3391961852529881,0.3391961852529881,79,10,False,False,False,False,False,False,False,False,False,other
1257,https://www.foxnews.com/media/cnn-says-democrats-anxious-about-tight-race-people-nervous-having-flashbacks-2016.print,Democrats reportedly anxious about tight race: 'People are nervous... having flashbacks to 2016',democrats reportedly anxious about tight race: 'people are nervous... having flashbacks to 2016',FoxNews,4,0.291261741169797,NBC,False,FoxNews->NBC,0.33464070620940267,0.33464070620940267,96,13,True,False,True,False,False,False,False,False,False,other
1704,https://www.foxnews.com/opinion/epidemic-americas-modern-civil-rights-challenge,This epidemic is America's modern civil rights challenge,this epidemic is america's modern civil rights challenge,FoxNews,4,0.2906233247737311,NBC,False,FoxNews->NBC,0.3340022898133368,0.3340022898133368,56,9,True,False,False,False,False,False,False,False,False,other
1205,https://www.foxnews.com/opinion/web-designer-victory-supreme-court-free-speech-win-all,Web designer's victory at Supreme Court is free speech win for all,web designer's victory at supreme court is free speech win for all,FoxNews,3,0.28912407501671367,NBC,False,FoxNews->NBC,0.33250304005631937,0.33250304005631937,66,13,True,False,False,True,False,False,False,False,False,politics
1893,https://www.foxnews.com/politics/why-biden-did-debate-throwdown-trump-agreed-risks-each-side,"Why Biden did the debate throwdown, Trump agreed, and the risks for each side","why biden did the debate throwdown, trump agreed, and the risks for each side",FoxNews,5,0.2883615302784053,NBC,False,FoxNews->NBC,0.331740495318011,0.331740495318011,77,14,False,False,False,True,False,False,False,False,False,politics
2131,https://www.nbcnews.com/politics/supreme-court/trump-lawyer-backs-absolute-immunity-argument-supreme-court-rcna149406,"At Supreme Court, Trump lawyer backs away from absolute immunity argument","at supreme court, trump lawyer backs away from absolute immunity argument",NBC,1,-0.36771912054304345,FoxNews,False,NBC->FoxNews,-0.32434015550343775,0.32434015550343775,73,11,False,False,False,True,False,False,False,False,False,politics
1445,https://www.foxnews.com/live-news/supreme-court-overturns-roe-v-wade-in-landmark-opinion,Supreme Court overturns Roe v. Wade in landmark opinion,supreme court overturns roe v. wade in landmark opinion,FoxNews,3,0.280088981453395,NBC,False,FoxNews->NBC,0.3234679464930007,0.3234679464930007,55,9,False,False,False,True,False,False,False,False,False,politics
294,https://www.foxnews.com/politics/justice-ketanji-brown-jackson-asks-tough-questions-first-supreme-court-oral-argument,Justice Ketanji Brown Jackson asks tough questions in first Supreme Court oral argument,justice ketanji brown jackson asks tough questions in first supreme court oral argument,FoxNews,2,0.27944822993028917,NBC,False,FoxNews->NBC,0.32282719496989487,0.32282719496989487,87,13,False,False,False,True,False,False,False,False,False,politics
1768,https://www.foxnews.com/sports/kentucky-derby-how-bet-horses-home,How to bet on the Kentucky Derby from home,how to bet on the kentucky derby from home,FoxNews,2,0.27833054038633864,NBC,False,FoxNews->NBC,0.32170950542594434,0.32170950542594434,42,9,False,False,False,False,False,False,False,False,False,other
1157,https://www.foxnews.com/politics/texas-supreme-court-rejects-challenge-state-abortion-bans-medical-exceptions,Texas Supreme Court rejects challenge to state abortion ban's medical exceptions,texas supreme court rejects challenge to state abortion ban's medical exceptions,FoxNews,3,0.2764930758142726,NBC,False,FoxNews->NBC,0.3198720408538783,0.3198720408538783,80,12,True,False,False,True,False,False,True,False,False,politics
2363,https://www.nbcnews.com/science/climate-change/hurricane-helene-milton-climate-change-wetter-windier-rcna174347,"Hurricane Helene was wetter and windier due to climate change, report finds with same expected of Milton","hurricane helene was wetter and windier due to climate change, report finds with same expected of milton",NBC,2,-0.3630368664225294,FoxNews,False,NBC->FoxNews,-0.3196579013829237,0.3196579013829237,104,17,False,False,False,False,False,False,False,False,False,other
838,https://www.foxnews.com/entertainment/tom-hanks-movies-watch-self-isolation,Best Tom Hanks movies to watch during self isolation,best tom hanks movies to watch during self isolation,FoxNews,1,0.2746364172107554,NBC,False,FoxNews->NBC,0.3180153822503611,0.3180153822503611,52,9,False,False,False,False,False,False,False,False,False,other
1041,https://www.foxnews.com/media/latinos-shifting-trump-because-have-internalized-racism-journalist-claims,"Latinos shifting to Trump because they have 'internalized racism,' journalist claims","latinos shifting to trump because they have 'internalized racism,' journalist claims",FoxNews,3,0.2742276093077318,NBC,False,FoxNews->NBC,0.3176065743473375,0.3176065743473375,84,11,True,False,False,True,False,False,False,False,False,politics
2404,https://www.nbcnews.com/politics/2024-election/gavin-de-becker-rfk-jr-bodyguard-bank-vaccine-critic-rcna153586,"Bodyguard, bank, vaccine critic: RFK Jr.'s celebrity protector plays a key campaign role","bodyguard, bank, vaccine critic: rfk jr.'s celebrity protector plays a key campaign role",NBC,4,-0.3575659458121414,FoxNews,False,NBC->FoxNews,-0.3141869807725357,0.3141869807725357,88,14,True,False,False,True,False,False,True,True,True,politics
1667,https://www.foxnews.com/lifestyle/have-cup-eat-it-too-coffee-shop-introduces-edible-cups-effort-cut-down-waste,"Have your cup and eat it, too: Coffee shop introduces edible cups in an effort to cut down on waste","have your cup and eat it, too: coffee shop introduces edible cups in an effort to cut down on waste",FoxNews,3,0.26840433984788903,NBC,False,FoxNews->NBC,0.3117833048874947,0.3117833048874947,99,20,False,False,False,False,False,False,False,False,False,other
2701,https://www.nbcnews.com/news/world/china-youth-unemployment-tinder-rcna140631,"Looking for leads, not love: Job seekers in China turn Tinder into a networking tool","looking for leads, not love: job seekers in china turn tinder into a networking tool",NBC,4,-0.35433091849978227,FoxNews,False,NBC->FoxNews,-0.31095195346017657,0.31095195346017657,84,15,False,False,False,False,False,True,False,False,False,world
3787,https://www.nbcnews.com/politics/2024-election/rfk-jr-running-mate-outlines-two-options-drop-back-trump-risk-harris-w-rcna167395,RFK Jr.'s running mate outlines 'two options': Drop out and back Trump or 'risk' Harris win,rfk jr.'s running mate outlines 'two options': drop out and back trump or 'risk' harris win,NBC,3,-0.35353147048470857,FoxNews,False,NBC->FoxNews,-0.31015250544510287,0.31015250544510287,91,17,True,False,False,True,False,False,False,False,False,politics
1962,https://www.foxnews.com/politics/focus-group-reacts-trump-claim-migrants-eating-dogs-ohio-town,Focus group reacts to Trump claim that migrants are 'eating the dogs' in Ohio town,focus group reacts to trump claim that migrants are 'eating the dogs' in ohio town,FoxNews,3,0.2632318386120871,NBC,False,FoxNews->NBC,0.3066108036516928,0.3066108036516928,82,15,True,False,False,True,False,False,False,False,False,politics
1746,https://www.foxnews.com/entertainment/8-rock-stars-rocking-80s.print,8 rock stars who are rockin' their way into their 80s,8 rock stars who are rockin' their way into their 80s,FoxNews,2,0.2627741736216126,NBC,False,FoxNews->NBC,0.3061531386612183,0.3061531386612183,53,11,True,False,True,False,False,False,False,False,False,other
597,https://www.foxnews.com/world/keir-starmer-become-new-british-prime-minister-after-big-labour-party-win,Keir Starmer elected new UK prime minister after big Labour Party win,keir starmer elected new uk prime minister after big labour party win,FoxNews,5,0.26246987936863664,NBC,False,FoxNews->NBC,0.30584884440824234,0.30584884440824234,69,12,False,False,False,False,False,False,False,False,False,other
2571,https://www.nbcnews.com/news/investigations/top-secret-hamas-documents-show-terrorists-intentionally-targeted-elem-rcna120310,'Top secret' Hamas documents show that terrorists intentionally targeted elementary schools and a youth center,'top secret' hamas documents show that terrorists intentionally targeted elementary schools and a youth center,NBC,3,-0.3491048813062527,FoxNews,False,NBC->FoxNews,-0.305725916266647,0.305725916266647,110,15,True,False,False,False,False,False,False,False,False,other
1460,https://www.foxnews.com/politics/trump-accepts-biden-offer-debate-him-june-september.print,Trump accepts Biden offer to debate him in June and September,trump accepts biden offer to debate him in june and september,FoxNews,4,0.2622569997895974,NBC,False,FoxNews->NBC,0.3056359648292031,0.3056359648292031,61,11,False,False,False,True,False,False,False,False,False,politics
2244,https://www.nbcnews.com/politics/white-house/48-million-borrowers-1-million-public-service-student-debt-forgiven-bi-rcna175889,"4.8M borrowers including 1M in public service have had student debt forgiven, Biden admin says","4.8m borrowers including 1m in public service have had student debt forgiven, biden admin says",NBC,5,-0.3489530740903726,FoxNews,False,NBC->FoxNews,-0.3055741090507669,0.3055741090507669,94,16,False,False,True,True,False,False,False,False,False,politics
666,https://www.foxnews.com/politics/justices-claim-immunity-ruling-allows-presidents-poison-staffers-have-navy-seals-kill-political-rivals,"Justices claim immunity ruling allows presidents to poison staff, have Navy SEALs kill political rivals","justices claim immunity ruling allows presidents to poison staff, have navy seals kill political rivals",FoxNews,1,0.26007829042609565,NBC,False,FoxNews->NBC,0.30345725546570135,0.30345725546570135,103,15,False,False,False,False,False,False,False,False,False,other
832,https://www.foxnews.com/politics/here-all-restrictions-bidens-team-demanded-their-trump-debate-offer,Here are all the restrictions Biden's team demanded in their Trump debate offer,here are all the restrictions biden's team demanded in their trump debate offer,FoxNews,2,0.25923415370002845,NBC,False,FoxNews->NBC,0.30261311873963415,0.30261311873963415,79,14,True,False,False,True,False,False,False,False,False,politics
1630,https://www.foxnews.com/opinion/female-athlete-do-not-consent-playing-alongside-men-collegiate-sports,"As a female athlete, I do not consent to playing alongside men in collegiate sports","as a female athlete, i do not consent to playing alongside men in collegiate sports",FoxNews,1,0.2583781929805844,NBC,False,FoxNews->NBC,0.3017571580201901,0.3017571580201901,83,15,False,False,False,False,False,False,False,False,True,culture
2440,https://www.nbcnews.com/politics/2024-election/5-takeaways-walz-vance-presidential-debate-economy-health-care-defendi-rcna172591,5 key takeaways from the VP debate between JD Vance and Tim Walz,5 key takeaways from the vp debate between jd vance and tim walz,NBC,5,-0.34412394920090517,FoxNews,False,NBC->FoxNews,-0.30074498416129947,0.30074498416129947,64,13,False,False,True,False,False,False,False,False,False,other
2568,https://www.nbcnews.com/politics/2024-election/obama-harris-outreach-black-men-rcna175297,"With Obama, 'All the Smoke' and 'huddle ups,' Harris ramps up outreach to Black men","with obama, 'all the smoke' and 'huddle ups,' harris ramps up outreach to black men",NBC,4,-0.3428106456473057,FoxNews,False,NBC->FoxNews,-0.2994316806077,0.2994316806077,83,15,True,False,False,False,False,False,False,False,False,other
2032,https://www.nbcnews.com/politics/donald-trump/trump-accuses-doj-mishandling-downplaying-second-assassination-plot-rcna172315,Trump accuses DOJ of 'mishandling and downplaying' second assassination plot,trump accuses doj of 'mishandling and downplaying' second assassination plot,NBC,2,-0.3417435382139693,FoxNews,False,NBC->FoxNews,-0.2983645731743636,0.2983645731743636,76,10,True,False,False,True,False,False,False,False,False,politics
